group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
DynamicAccumulator: Delete,,5000,,,1017708.0,ns,8
DynamicAccumulator: Delete,,5000,,,2024167.0,ns,16
DynamicAccumulator: Delete,,5000,,,3098167.0,ns,24
DynamicAccumulator: Delete,,5000,,,4067000.0,ns,32
DynamicAccumulator: Delete,,5000,,,5025625.0,ns,40
DynamicAccumulator: Delete,,5000,,,6122042.0,ns,48
DynamicAccumulator: Delete,,5000,,,7104917.0,ns,56
DynamicAccumulator: Delete,,5000,,,8006459.0,ns,64
DynamicAccumulator: Delete,,5000,,,9167500.0,ns,72
DynamicAccumulator: Delete,,5000,,,10165542.0,ns,80
DynamicAccumulator: Delete,,5000,,,10891667.0,ns,88
DynamicAccumulator: Delete,,5000,,,12003084.0,ns,96
DynamicAccumulator: Delete,,5000,,,12959459.0,ns,104
DynamicAccumulator: Delete,,5000,,,13977208.0,ns,112
DynamicAccumulator: Delete,,5000,,,15039375.0,ns,120
DynamicAccumulator: Delete,,5000,,,16191292.0,ns,128
DynamicAccumulator: Delete,,5000,,,17076583.0,ns,136
DynamicAccumulator: Delete,,5000,,,18172458.0,ns,144
DynamicAccumulator: Delete,,5000,,,18997666.0,ns,152
DynamicAccumulator: Delete,,5000,,,20273667.0,ns,160
DynamicAccumulator: Delete,,5000,,,21186958.0,ns,168
DynamicAccumulator: Delete,,5000,,,22087917.0,ns,176
DynamicAccumulator: Delete,,5000,,,23153708.0,ns,184
DynamicAccumulator: Delete,,5000,,,23942958.0,ns,192
DynamicAccumulator: Delete,,5000,,,25022375.0,ns,200
DynamicAccumulator: Delete,,5000,,,26062541.0,ns,208
DynamicAccumulator: Delete,,5000,,,27100083.0,ns,216
DynamicAccumulator: Delete,,5000,,,27988041.0,ns,224
DynamicAccumulator: Delete,,5000,,,29120667.0,ns,232
DynamicAccumulator: Delete,,5000,,,30355375.0,ns,240
DynamicAccumulator: Delete,,5000,,,31062667.0,ns,248
DynamicAccumulator: Delete,,5000,,,32226250.0,ns,256
DynamicAccumulator: Delete,,5000,,,33240083.0,ns,264
DynamicAccumulator: Delete,,5000,,,34089083.0,ns,272
DynamicAccumulator: Delete,,5000,,,34953375.0,ns,280
DynamicAccumulator: Delete,,5000,,,36070792.0,ns,288
DynamicAccumulator: Delete,,5000,,,37232708.0,ns,296
DynamicAccumulator: Delete,,5000,,,38290625.0,ns,304
DynamicAccumulator: Delete,,5000,,,39083083.0,ns,312
DynamicAccumulator: Delete,,5000,,,40079625.0,ns,320
DynamicAccumulator: Delete,,5000,,,41372334.0,ns,328
DynamicAccumulator: Delete,,5000,,,42048791.0,ns,336
DynamicAccumulator: Delete,,5000,,,42982292.0,ns,344
DynamicAccumulator: Delete,,5000,,,43936209.0,ns,352
DynamicAccumulator: Delete,,5000,,,44889042.0,ns,360
DynamicAccumulator: Delete,,5000,,,46124500.0,ns,368
DynamicAccumulator: Delete,,5000,,,46983542.0,ns,376
DynamicAccumulator: Delete,,5000,,,48008000.0,ns,384
DynamicAccumulator: Delete,,5000,,,49153292.0,ns,392
DynamicAccumulator: Delete,,5000,,,50120000.0,ns,400
DynamicAccumulator: Delete,,5000,,,50671417.0,ns,408
DynamicAccumulator: Delete,,5000,,,51992375.0,ns,416
DynamicAccumulator: Delete,,5000,,,52831333.0,ns,424
DynamicAccumulator: Delete,,5000,,,54220083.0,ns,432
DynamicAccumulator: Delete,,5000,,,56382667.0,ns,440
DynamicAccumulator: Delete,,5000,,,55987875.0,ns,448
DynamicAccumulator: Delete,,5000,,,57065417.0,ns,456
DynamicAccumulator: Delete,,5000,,,57990042.0,ns,464
DynamicAccumulator: Delete,,5000,,,59079541.0,ns,472
DynamicAccumulator: Delete,,5000,,,60086375.0,ns,480
DynamicAccumulator: Delete,,5000,,,61083750.0,ns,488
DynamicAccumulator: Delete,,5000,,,62034166.0,ns,496
DynamicAccumulator: Delete,,5000,,,62994208.0,ns,504
DynamicAccumulator: Delete,,5000,,,63975167.0,ns,512
DynamicAccumulator: Delete,,5000,,,65052250.0,ns,520
DynamicAccumulator: Delete,,5000,,,66135500.0,ns,528
DynamicAccumulator: Delete,,5000,,,67177708.0,ns,536
DynamicAccumulator: Delete,,5000,,,67807625.0,ns,544
DynamicAccumulator: Delete,,5000,,,69169125.0,ns,552
DynamicAccumulator: Delete,,5000,,,69965500.0,ns,560
DynamicAccumulator: Delete,,5000,,,71063500.0,ns,568
DynamicAccumulator: Delete,,5000,,,71758000.0,ns,576
DynamicAccumulator: Delete,,5000,,,72847125.0,ns,584
DynamicAccumulator: Delete,,5000,,,74032584.0,ns,592
DynamicAccumulator: Delete,,5000,,,74612667.0,ns,600
DynamicAccumulator: Delete,,5000,,,75795291.0,ns,608
DynamicAccumulator: Delete,,5000,,,76965833.0,ns,616
DynamicAccumulator: Delete,,5000,,,77893000.0,ns,624
DynamicAccumulator: Delete,,5000,,,78948333.0,ns,632
DynamicAccumulator: Delete,,5000,,,80085250.0,ns,640
DynamicAccumulator: Delete,,5000,,,80752208.0,ns,648
DynamicAccumulator: Delete,,5000,,,86383125.0,ns,656
DynamicAccumulator: Delete,,5000,,,87579625.0,ns,664
DynamicAccumulator: Delete,,5000,,,88666542.0,ns,672
DynamicAccumulator: Delete,,5000,,,85666666.0,ns,680
DynamicAccumulator: Delete,,5000,,,85643541.0,ns,688
DynamicAccumulator: Delete,,5000,,,86945417.0,ns,696
DynamicAccumulator: Delete,,5000,,,87699000.0,ns,704
DynamicAccumulator: Delete,,5000,,,88959375.0,ns,712
DynamicAccumulator: Delete,,5000,,,89884500.0,ns,720
DynamicAccumulator: Delete,,5000,,,91204042.0,ns,728
DynamicAccumulator: Delete,,5000,,,91498833.0,ns,736
DynamicAccumulator: Delete,,5000,,,92854458.0,ns,744
DynamicAccumulator: Delete,,5000,,,93886250.0,ns,752
DynamicAccumulator: Delete,,5000,,,94955042.0,ns,760
DynamicAccumulator: Delete,,5000,,,95999083.0,ns,768
DynamicAccumulator: Delete,,5000,,,96854375.0,ns,776
DynamicAccumulator: Delete,,5000,,,97875000.0,ns,784
DynamicAccumulator: Delete,,5000,,,98658958.0,ns,792
DynamicAccumulator: Delete,,5000,,,99249667.0,ns,800
