group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
DynamicAccumulator: Add,,5000,,,47575500.0,ns,451
DynamicAccumulator: Add,,5000,,,45515000.0,ns,462
DynamicAccumulator: Add,,5000,,,45108417.0,ns,473
DynamicAccumulator: Add,,5000,,,46193042.0,ns,484
DynamicAccumulator: Add,,5000,,,47042250.0,ns,495
DynamicAccumulator: Add,,5000,,,48193375.0,ns,506
DynamicAccumulator: Add,,5000,,,49248208.0,ns,517
DynamicAccumulator: Add,,5000,,,54609750.0,ns,528
DynamicAccumulator: Add,,5000,,,50991542.0,ns,539
DynamicAccumulator: Add,,5000,,,52211500.0,ns,550
DynamicAccumulator: Add,,5000,,,53315791.0,ns,561
DynamicAccumulator: Add,,5000,,,54208042.0,ns,572
DynamicAccumulator: Add,,5000,,,55583250.0,ns,583
DynamicAccumulator: Add,,5000,,,56439583.0,ns,594
DynamicAccumulator: Add,,5000,,,57645917.0,ns,605
DynamicAccumulator: Add,,5000,,,58612959.0,ns,616
DynamicAccumulator: Add,,5000,,,59578250.0,ns,627
DynamicAccumulator: Add,,5000,,,60575125.0,ns,638
DynamicAccumulator: Add,,5000,,,61877875.0,ns,649
DynamicAccumulator: Add,,5000,,,62594000.0,ns,660
DynamicAccumulator: Add,,5000,,,63551458.0,ns,671
DynamicAccumulator: Add,,5000,,,65186875.0,ns,682
DynamicAccumulator: Add,,5000,,,66016334.0,ns,693
DynamicAccumulator: Add,,5000,,,66765458.0,ns,704
DynamicAccumulator: Add,,5000,,,68052042.0,ns,715
DynamicAccumulator: Add,,5000,,,69075250.0,ns,726
DynamicAccumulator: Add,,5000,,,69777958.0,ns,737
DynamicAccumulator: Add,,5000,,,70949000.0,ns,748
DynamicAccumulator: Add,,5000,,,71686041.0,ns,759
DynamicAccumulator: Add,,5000,,,73165875.0,ns,770
DynamicAccumulator: Add,,5000,,,74482792.0,ns,781
DynamicAccumulator: Add,,5000,,,75262208.0,ns,792
DynamicAccumulator: Add,,5000,,,75968625.0,ns,803
DynamicAccumulator: Add,,5000,,,76906916.0,ns,814
DynamicAccumulator: Add,,5000,,,78293541.0,ns,825
DynamicAccumulator: Add,,5000,,,79098666.0,ns,836
DynamicAccumulator: Add,,5000,,,80565917.0,ns,847
DynamicAccumulator: Add,,5000,,,81554125.0,ns,858
DynamicAccumulator: Add,,5000,,,82881250.0,ns,869
DynamicAccumulator: Add,,5000,,,83265916.0,ns,880
DynamicAccumulator: Add,,5000,,,84543208.0,ns,891
DynamicAccumulator: Add,,5000,,,85347959.0,ns,902
DynamicAccumulator: Add,,5000,,,86823291.0,ns,913
DynamicAccumulator: Add,,5000,,,87803083.0,ns,924
DynamicAccumulator: Add,,5000,,,88683333.0,ns,935
DynamicAccumulator: Add,,5000,,,89944541.0,ns,946
DynamicAccumulator: Add,,5000,,,91224708.0,ns,957
DynamicAccumulator: Add,,5000,,,92227583.0,ns,968
DynamicAccumulator: Add,,5000,,,92804500.0,ns,979
DynamicAccumulator: Add,,5000,,,93991041.0,ns,990
DynamicAccumulator: Add,,5000,,,106503041.0,ns,1001
DynamicAccumulator: Add,,5000,,,98338958.0,ns,1012
DynamicAccumulator: Add,,5000,,,96876584.0,ns,1023
DynamicAccumulator: Add,,5000,,,98497792.0,ns,1034
DynamicAccumulator: Add,,5000,,,98929917.0,ns,1045
DynamicAccumulator: Add,,5000,,,100308333.0,ns,1056
DynamicAccumulator: Add,,5000,,,101349208.0,ns,1067
DynamicAccumulator: Add,,5000,,,102413208.0,ns,1078
DynamicAccumulator: Add,,5000,,,103369625.0,ns,1089
DynamicAccumulator: Add,,5000,,,104392959.0,ns,1100
