group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
DynamicAccumulator: Add,,10,,,44889416.0,ns,484
DynamicAccumulator: Add,,10,,,45760708.0,ns,495
DynamicAccumulator: Add,,10,,,46998709.0,ns,506
DynamicAccumulator: Add,,10,,,47817292.0,ns,517
DynamicAccumulator: Add,,10,,,48772583.0,ns,528
DynamicAccumulator: Add,,10,,,49856917.0,ns,539
DynamicAccumulator: Add,,10,,,50966292.0,ns,550
DynamicAccumulator: Add,,10,,,52161041.0,ns,561
DynamicAccumulator: Add,,10,,,52750708.0,ns,572
DynamicAccumulator: Add,,10,,,54072208.0,ns,583
DynamicAccumulator: Add,,10,,,55233250.0,ns,594
DynamicAccumulator: Add,,10,,,56084500.0,ns,605
DynamicAccumulator: Add,,10,,,57062084.0,ns,616
DynamicAccumulator: Add,,10,,,57977708.0,ns,627
DynamicAccumulator: Add,,10,,,58807292.0,ns,638
DynamicAccumulator: Add,,10,,,60021417.0,ns,649
DynamicAccumulator: Add,,10,,,61085292.0,ns,660
DynamicAccumulator: Add,,10,,,63306667.0,ns,671
DynamicAccumulator: Add,,10,,,63665917.0,ns,682
DynamicAccumulator: Add,,10,,,64023042.0,ns,693
DynamicAccumulator: Add,,10,,,65176958.0,ns,704
DynamicAccumulator: Add,,10,,,66136875.0,ns,715
DynamicAccumulator: Add,,10,,,67391667.0,ns,726
DynamicAccumulator: Add,,10,,,68205917.0,ns,737
DynamicAccumulator: Add,,10,,,69154292.0,ns,748
DynamicAccumulator: Add,,10,,,70003292.0,ns,759
DynamicAccumulator: Add,,10,,,71467083.0,ns,770
DynamicAccumulator: Add,,10,,,72258250.0,ns,781
DynamicAccumulator: Add,,10,,,73074083.0,ns,792
DynamicAccumulator: Add,,10,,,74342708.0,ns,803
DynamicAccumulator: Add,,10,,,75261542.0,ns,814
DynamicAccumulator: Add,,10,,,76620083.0,ns,825
DynamicAccumulator: Add,,10,,,77729250.0,ns,836
DynamicAccumulator: Add,,10,,,78244333.0,ns,847
DynamicAccumulator: Add,,10,,,79388167.0,ns,858
DynamicAccumulator: Add,,10,,,80487333.0,ns,869
DynamicAccumulator: Add,,10,,,81643500.0,ns,880
DynamicAccumulator: Add,,10,,,82629042.0,ns,891
DynamicAccumulator: Add,,10,,,83598833.0,ns,902
DynamicAccumulator: Add,,10,,,84584291.0,ns,913
DynamicAccumulator: Add,,10,,,85331167.0,ns,924
DynamicAccumulator: Add,,10,,,86553625.0,ns,935
DynamicAccumulator: Add,,10,,,87598875.0,ns,946
DynamicAccumulator: Add,,10,,,88126583.0,ns,957
DynamicAccumulator: Add,,10,,,89578083.0,ns,968
DynamicAccumulator: Add,,10,,,90373958.0,ns,979
DynamicAccumulator: Add,,10,,,91421541.0,ns,990
DynamicAccumulator: Add,,10,,,92568375.0,ns,1001
DynamicAccumulator: Add,,10,,,93433833.0,ns,1012
DynamicAccumulator: Add,,10,,,94679041.0,ns,1023
DynamicAccumulator: Add,,10,,,95312500.0,ns,1034
DynamicAccumulator: Add,,10,,,97008125.0,ns,1045
DynamicAccumulator: Add,,10,,,97575542.0,ns,1056
DynamicAccumulator: Add,,10,,,98846208.0,ns,1067
DynamicAccumulator: Add,,10,,,99896708.0,ns,1078
DynamicAccumulator: Add,,10,,,100701833.0,ns,1089
DynamicAccumulator: Add,,10,,,101978209.0,ns,1100
